,mesa,1PAIS,CAMBIEMOS BUENOS AIRES,FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,FRENTE JUSTICIALISTA,SUMEMOS PILAR,UNIDAD CIUDADANA,1PAIS cant,CAMBIEMOS BUENOS AIRES cant,FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES cant,FRENTE JUSTICIALISTA cant,SUMEMOS PILAR cant,UNIDAD CIUDADANA cant,localidad,school,18-25,25-35,35-45,45-55,55-65,65-75,>75
582,589,0.1018867924528302,0.47547169811320755,0.045283018867924525,0.03773584905660377,0.022641509433962263,0.3169811320754717,27,126,12,10,6,84,Villa Rosa,ESCUELA EP N°13/ES N°24,21.958456973293767,21.661721068249264,20.77151335311573,16.61721068249258,11.869436201780415,4.747774480712167,2.373887240356084
583,590,0.09774436090225563,0.39097744360902253,0.03007518796992481,0.04887218045112782,0.018796992481203006,0.41353383458646614,26,104,8,13,5,110,Villa Rosa,ESCUELA EP N°13/ES N°24,26.627218934911248,22.7810650887574,18.343195266272193,18.639053254437872,8.284023668639055,3.8461538461538463,1.4792899408284024
584,591,0.08088235294117647,0.47058823529411764,0.04411764705882353,0.04411764705882353,0.003676470588235294,0.35661764705882354,22,128,12,12,1,97,Villa Rosa,ESCUELA EP N°13/ES N°24,28.402366863905325,22.189349112426036,18.04733727810651,15.976331360946743,7.6923076923076925,5.9171597633136095,1.7751479289940828
585,592,0.08032128514056225,0.4538152610441767,0.04819277108433735,0.040160642570281124,0.004016064257028112,0.37349397590361444,20,113,12,10,1,93,Villa Rosa,ESCUELA EP N°13/ES N°24,25.7396449704142,21.301775147929,20.118343195266274,16.86390532544379,8.875739644970414,5.029585798816568,2.071005917159764
586,593,0.10256410256410256,0.47985347985347987,0.02564102564102564,0.05128205128205128,0.007326007326007326,0.3333333333333333,28,131,7,14,2,91,Villa Rosa,ESCUELA EP N°13/ES N°24,26.807228915662645,26.807228915662645,17.46987951807229,11.144578313253012,11.445783132530119,3.0120481927710845,3.313253012048193
587,594,0.10441767068273092,0.42168674698795183,0.028112449799196786,0.060240963855421686,0.024096385542168676,0.3614457831325301,26,105,7,15,6,90,Villa Rosa,ESCUELA EP N°13/ES N°24,26.239067055393587,23.9067055393586,20.11661807580175,13.994169096209912,8.454810495626823,4.373177842565598,2.915451895043732
588,595,0.09765625,0.52734375,0.02734375,0.07421875,0.0078125,0.265625,25,135,7,19,2,68,Villa Rosa,ESCUELA EP N°13/ES N°24,27.794561933534744,21.148036253776432,19.033232628398792,17.82477341389728,8.459214501510575,3.625377643504532,2.114803625377644
589,596,0.1532567049808429,0.3371647509578544,0.03065134099616858,0.02681992337164751,0.01532567049808429,0.4367816091954023,40,88,8,7,4,114,Villa Rosa,ESCUELA EP N°13/ES N°24,25.94752186588921,26.530612244897963,20.40816326530612,10.495626822157435,9.912536443148689,3.498542274052478,3.206997084548105
590,597,0.0975609756097561,0.5284552845528455,0.012195121951219513,0.04065040650406504,0.0,0.32113821138211385,24,130,3,10,0,79,Villa Rosa,ESCUELA EP N°13/ES N°24,30.47337278106509,18.04733727810651,21.893491124260358,17.75147928994083,6.508875739644972,3.8461538461538463,1.4792899408284024
591,598,0.09665427509293681,0.5613382899628253,0.040892193308550186,0.05204460966542751,0.0,0.24907063197026022,26,151,11,14,0,67,Villa Rosa,ESCUELA EP N°13/ES N°24,26.785714285714285,19.047619047619047,22.619047619047624,15.178571428571427,10.416666666666668,4.464285714285714,1.488095238095238
592,599,0.0996309963099631,0.5535055350553506,0.055350553505535055,0.02952029520295203,0.01845018450184502,0.24354243542435425,27,150,15,8,5,66,Villa Rosa,ESCUELA EP N°12/ES N°12,20.59701492537313,23.88059701492537,20.29850746268657,16.716417910447767,11.044776119402986,5.074626865671642,2.388059701492537
593,600,0.11450381679389313,0.5305343511450382,0.022900763358778626,0.026717557251908396,0.007633587786259542,0.29770992366412213,30,139,6,7,2,78,Villa Rosa,ESCUELA EP N°12/ES N°12,23.44213649851632,24.03560830860534,17.804154302670625,17.804154302670625,12.166172106824925,3.560830860534125,1.1869436201780417
594,601,0.12598425196850394,0.3661417322834646,0.06692913385826772,0.051181102362204724,0.003937007874015748,0.3858267716535433,32,93,17,13,1,98,Villa Rosa,ESCUELA EP N°12/ES N°12,24.117647058823533,23.529411764705877,20.294117647058822,15.294117647058822,10.294117647058822,3.8235294117647056,2.647058823529412
595,602,0.104,0.456,0.036,0.044,0.012,0.348,26,114,9,11,3,87,Villa Rosa,ESCUELA EP N°12/ES N°12,26.34730538922156,24.850299401197606,20.35928143712575,12.574850299401195,8.682634730538922,5.688622754491018,1.497005988023952
596,603,0.11538461538461539,0.4807692307692308,0.04230769230769231,0.05,0.026923076923076925,0.2846153846153846,30,125,11,13,7,74,Villa Rosa,ESCUELA EP N°12/ES N°12,25.147928994082843,23.96449704142012,24.556213017751478,14.792899408284025,6.508875739644972,3.5502958579881656,1.4792899408284024
597,604,0.08264462809917356,0.4793388429752066,0.02066115702479339,0.045454545454545456,0.02066115702479339,0.3512396694214876,20,116,5,11,5,85,Villa Rosa,ESCUELA EP N°12/ES N°12,30.33033033033033,19.51951951951952,22.822822822822822,14.714714714714713,7.807807807807808,3.603603603603604,1.2012012012012012
598,605,0.10820895522388059,0.3656716417910448,0.041044776119402986,0.05970149253731343,0.026119402985074626,0.39925373134328357,29,98,11,16,7,107,Villa Rosa,ESCUELA EP N°12/ES N°12,22.485207100591715,22.7810650887574,22.485207100591715,14.792899408284025,10.946745562130179,5.325443786982249,1.183431952662722
599,606,0.0996309963099631,0.4870848708487085,0.014760147601476014,0.05904059040590406,0.01845018450184502,0.3210332103321033,27,132,4,16,5,87,Villa Rosa,ESCUELA EP N°12/ES N°12,26.11275964391692,22.551928783382788,15.430267062314538,18.39762611275964,11.275964391691394,4.747774480712167,1.4836795252225519
600,607,0.09689922480620156,0.4728682170542636,0.03488372093023256,0.03875968992248062,0.023255813953488372,0.3333333333333333,25,122,9,10,6,86,Villa Rosa,ESCUELA EP N°12/ES N°12,25.748502994011968,25.449101796407188,19.46107784431138,15.568862275449105,8.682634730538922,2.6946107784431144,2.395209580838324
601,608,0.09293680297397769,0.42379182156133827,0.03345724907063197,0.05947955390334572,0.022304832713754646,0.3680297397769517,25,114,9,16,6,99,Villa Rosa,ESCUELA EP N°12/ES N°12,23.28358208955224,20.29850746268657,22.388059701492534,16.716417910447767,8.656716417910449,5.6716417910447765,2.985074626865672
602,609,0.13157894736842105,0.44360902255639095,0.05639097744360902,0.018796992481203006,0.02631578947368421,0.3233082706766917,35,118,15,5,7,86,Villa Rosa,ESCUELA EP N°12/ES N°12,21.052631578947366,22.514619883040933,17.251461988304094,16.666666666666664,12.865497076023393,6.432748538011697,3.2163742690058483
603,610,0.1111111111111111,0.32592592592592595,0.040740740740740744,0.044444444444444446,0.018518518518518517,0.45925925925925926,30,88,11,12,5,124,Villa Rosa,ESCUELA EP N°12/ES N°12,24.778761061946906,24.48377581120944,20.943952802359885,13.569321533923304,10.324483775811212,4.71976401179941,1.1799410029498525
604,611,0.10545454545454545,0.43272727272727274,0.02181818181818182,0.03636363636363636,0.01090909090909091,0.3927272727272727,29,119,6,10,3,108,Villa Rosa,COLEGIO STA.ROSA DE LIMA (ES),25.970149253731346,23.58208955223881,19.70149253731343,16.119402985074625,8.656716417910449,3.8805970149253732,2.0895522388059704
605,612,0.16911764705882354,0.0661764705882353,0.0661764705882353,0.0661764705882353,0.03676470588235294,0.5955882352941176,23,9,9,9,5,81,Villa Rosa,COLEGIO STA.ROSA DE LIMA (ES),25.147928994082843,19.230769230769234,24.852071005917157,15.680473372781064,7.100591715976331,5.325443786982249,2.6627218934911245
606,613,0.08267716535433071,0.5078740157480315,0.027559055118110236,0.051181102362204724,0.015748031496062992,0.31496062992125984,21,129,7,13,4,80,Villa Rosa,COLEGIO STA.ROSA DE LIMA (ES),24.69879518072289,19.87951807228916,17.16867469879518,22.289156626506024,7.2289156626506035,5.7228915662650595,3.0120481927710845
607,614,0.09187279151943463,0.48056537102473496,0.038869257950530034,0.04240282685512368,0.02120141342756184,0.3250883392226148,26,136,11,12,6,92,Villa Rosa,COLEGIO STA.ROSA DE LIMA (ES),19.46107784431138,14.67065868263473,27.84431137724551,18.862275449101798,8.083832335329339,7.7844311377245505,3.293413173652695
608,615,0.1568627450980392,0.3686274509803922,0.03137254901960784,0.03529411764705882,0.00784313725490196,0.4,40,94,8,9,2,102,Villa Rosa,COLEGIO STA.ROSA DE LIMA (ES),27.810650887573967,17.75147928994083,22.7810650887574,15.384615384615385,8.579881656804734,5.325443786982249,2.366863905325444
609,616,0.08778625954198473,0.5267175572519084,0.030534351145038167,0.03435114503816794,0.011450381679389313,0.30916030534351147,23,138,8,9,3,81,Villa Rosa,COLEGIO STA.ROSA DE LIMA (ES),22.15568862275449,16.167664670658677,23.652694610778447,20.35928143712575,9.580838323353293,3.892215568862276,4.1916167664670665
610,617,0.08856088560885608,0.47232472324723246,0.03690036900369004,0.05166051660516605,0.033210332103321034,0.3173431734317343,24,128,10,14,9,86,Villa Rosa,COLEGIO STA.ROSA DE LIMA (ES),28.57142857142857,20.11661807580175,18.367346938775512,15.743440233236154,9.912536443148689,4.956268221574344,2.332361516034985
611,618,0.13357400722021662,0.4187725631768953,0.01444043321299639,0.032490974729241874,0.021660649819494584,0.37906137184115524,37,116,4,9,6,105,Villa Rosa,COLEGIO STA.ROSA DE LIMA (ES),27.810650887573967,19.526627218934916,22.485207100591715,15.088757396449704,7.6923076923076925,5.029585798816568,2.366863905325444
612,619,0.07661290322580645,0.4717741935483871,0.05241935483870968,0.056451612903225805,0.012096774193548387,0.33064516129032256,19,117,13,14,3,82,Villa Rosa,COLEGIO STA.ROSA DE LIMA (ES),24.411764705882355,21.176470588235293,20.588235294117645,17.058823529411768,8.529411764705884,4.411764705882354,3.8235294117647056
613,620,0.0959409594095941,0.4132841328413284,0.05904059040590406,0.04059040590405904,0.007380073800738007,0.3837638376383764,26,112,16,11,2,104,Villa Rosa,COLEGIO STA.ROSA DE LIMA (ES),21.893491124260358,19.526627218934916,28.106508875739642,10.946745562130179,11.242603550295858,7.6923076923076925,0.591715976331361
614,621,0.09056603773584905,0.44150943396226416,0.03018867924528302,0.03773584905660377,0.01509433962264151,0.3849056603773585,24,117,8,10,4,102,Villa Rosa,ESCUELA EP N°43/ES N°26,30.56379821958457,20.1780415430267,18.100890207715132,13.94658753709199,12.166172106824925,2.9673590504451037,2.0771513353115725
615,622,0.09057971014492754,0.5579710144927537,0.03985507246376811,0.03985507246376811,0.007246376811594203,0.2644927536231884,25,154,11,11,2,73,Villa Rosa,ESCUELA EP N°43/ES N°26,23.893805309734518,20.648967551622423,22.713864306784657,15.044247787610619,10.619469026548671,4.71976401179941,2.359882005899705
616,623,0.10236220472440945,0.4645669291338583,0.031496062992125984,0.03937007874015748,0.011811023622047244,0.35039370078740156,26,118,8,10,3,89,Villa Rosa,ESCUELA EP N°43/ES N°26,20.12012012012012,18.01801801801802,30.630630630630627,14.414414414414413,9.00900900900901,4.504504504504505,3.303303303303303
617,624,0.07835820895522388,0.5074626865671642,0.018656716417910446,0.05223880597014925,0.014925373134328358,0.3283582089552239,21,136,5,14,4,88,Villa Rosa,ESCUELA EP N°43/ES N°26,30.32069970845481,19.825072886297377,18.658892128279888,17.784256559766764,7.580174927113703,4.373177842565598,1.4577259475218658
618,625,0.09448818897637795,0.4448818897637795,0.027559055118110236,0.03543307086614173,0.007874015748031496,0.38976377952755903,24,113,7,9,2,99,Villa Rosa,ESCUELA EP N°43/ES N°26,24.340175953079182,22.58064516129032,19.354838709677423,16.715542521994134,10.557184750733137,4.10557184750733,2.3460410557184748
619,626,0.08424908424908426,0.5128205128205128,0.018315018315018316,0.04395604395604396,0.018315018315018316,0.32234432234432236,23,140,5,12,5,88,Villa Rosa,ESCUELA EP N°43/ES N°26,28.023598820059,20.058997050147493,20.648967551622423,16.224188790560472,7.9646017699115035,4.1297935103244825,2.949852507374631
620,627,0.07924528301886792,0.45660377358490567,0.04905660377358491,0.03018867924528302,0.011320754716981131,0.37358490566037733,21,121,13,8,3,99,Villa Rosa,ESCUELA EP N°43/ES N°26,24.77611940298507,22.98507462686567,21.79104477611941,16.119402985074625,6.26865671641791,5.6716417910447765,2.388059701492537
621,628,0.07058823529411765,0.4823529411764706,0.043137254901960784,0.03529411764705882,0.011764705882352941,0.3568627450980392,18,123,11,9,3,91,Villa Rosa,ESCUELA EP N°43/ES N°26,22.514619883040933,21.637426900584803,22.807017543859647,14.61988304093567,11.695906432748535,4.385964912280701,2.3391812865497075
622,629,0.07352941176470588,0.5183823529411765,0.04044117647058824,0.04044117647058824,0.014705882352941176,0.3125,20,141,11,11,4,85,Villa Rosa,ESCUELA EP N°43/ES N°26,23.529411764705877,18.823529411764707,21.176470588235293,16.470588235294116,12.647058823529413,5.5882352941176485,1.7647058823529411
623,630,0.10116731517509728,0.43190661478599224,0.05058365758754864,0.0311284046692607,0.019455252918287938,0.3657587548638132,26,111,13,8,5,94,Villa Rosa,ESCUELA ES N°5,26.627218934911248,20.414201183431953,23.66863905325444,15.088757396449704,9.467455621301776,2.9585798816568047,1.7751479289940828
624,631,0.07220216606498195,0.3935018050541516,0.039711191335740074,0.04693140794223827,0.02527075812274368,0.4223826714801444,20,109,11,13,7,117,Villa Rosa,ESCUELA ES N°5,22.58064516129032,18.768328445747798,26.099706744868037,16.42228739002932,7.038123167155425,5.865102639296187,3.2258064516129035
625,632,0.06642066420664207,0.42066420664206644,0.02952029520295203,0.03690036900369004,0.0,0.44649446494464945,18,114,8,10,0,121,Villa Rosa,ESCUELA ES N°5,25.30120481927711,21.084337349397593,19.578313253012052,13.855421686746988,9.93975903614458,6.927710843373494,3.313253012048193
626,633,0.1423487544483986,0.4306049822064057,0.03202846975088968,0.021352313167259787,0.017793594306049824,0.35587188612099646,40,121,9,6,5,100,Villa Rosa,ESCUELA ES N°5,25.816023738872403,16.913946587537094,19.584569732937684,14.836795252225516,11.572700296735905,9.495548961424332,1.7804154302670625
627,634,0.11627906976744186,0.4844961240310077,0.03488372093023256,0.04263565891472868,0.011627906976744186,0.31007751937984496,30,125,9,11,3,80,Villa Rosa,ESCUELA ES N°5,28.27380952380952,24.702380952380953,18.75,14.285714285714285,5.952380952380952,5.952380952380952,2.083333333333333
628,635,0.09716599190283401,0.5303643724696356,0.03643724696356275,0.04048582995951417,0.016194331983805668,0.2793522267206478,24,131,9,10,4,69,Villa Rosa,ESCUELA ES N°5,21.72619047619048,19.345238095238095,21.13095238095238,19.345238095238095,11.01190476190476,4.761904761904762,2.6785714285714284
629,636,0.08527131782945736,0.5465116279069767,0.050387596899224806,0.03488372093023256,0.023255813953488372,0.2596899224806202,22,141,13,9,6,67,Villa Rosa,ESCUELA ES N°5,25.882352941176478,20.0,17.647058823529417,16.76470588235294,11.764705882352938,5.0,2.9411764705882346
630,637,0.10869565217391304,0.42391304347826086,0.03260869565217391,0.06884057971014493,0.028985507246376812,0.33695652173913043,30,117,9,19,8,93,Villa Rosa,ESCUELA ES N°5,28.40579710144928,19.420289855072465,22.608695652173914,15.65217391304348,7.246376811594202,5.507246376811594,1.1594202898550725
631,638,0.09022556390977443,0.40225563909774437,0.03007518796992481,0.03759398496240601,0.022556390977443608,0.41729323308270677,24,107,8,10,6,111,Villa Rosa,ESCUELA ES N°5,29.117647058823533,24.411764705882355,17.352941176470587,15.882352941176471,6.1764705882352935,5.5882352941176485,1.4705882352941175
632,639,0.09363295880149813,0.49063670411985016,0.033707865168539325,0.0449438202247191,0.0149812734082397,0.32209737827715357,25,131,9,12,4,86,Villa Rosa,ESCUELA ES N°5,26.530612244897963,20.11661807580175,19.533527696793,13.119533527696793,11.661807580174925,7.288629737609329,1.749271137026239
633,640,0.11808118081180811,0.43911439114391143,0.06273062730627306,0.04059040590405904,0.014760147601476014,0.3247232472324723,32,119,17,11,4,88,Villa Rosa,ESC.COMPLEJO EVANGELICO PILAR,26.126126126126128,22.822822822822822,15.315315315315313,17.417417417417415,10.210210210210212,6.906906906906906,1.2012012012012012
634,641,0.11284046692607004,0.40077821011673154,0.01556420233463035,0.027237354085603113,0.0,0.44357976653696496,29,103,4,7,0,114,Villa Rosa,ESC.COMPLEJO EVANGELICO PILAR,21.301775147929,20.414201183431953,24.2603550295858,15.976331360946743,9.171597633136097,5.9171597633136095,2.9585798816568047
635,642,0.1450980392156863,0.32941176470588235,0.03529411764705882,0.03529411764705882,0.0196078431372549,0.43529411764705883,37,84,9,9,5,111,Villa Rosa,COLEGIO SAN MATEO NORTE,24.561403508771928,26.60818713450293,22.807017543859647,12.280701754385964,7.0175438596491215,4.093567251461988,2.631578947368421
636,643,0.1037037037037037,0.48518518518518516,0.03333333333333333,0.014814814814814815,0.022222222222222223,0.34074074074074073,28,131,9,4,6,92,Villa Rosa,COLEGIO SAN MATEO NORTE,23.372781065088763,22.189349112426036,21.597633136094675,16.86390532544379,8.284023668639055,5.029585798816568,2.6627218934911245
637,644,0.10687022900763359,0.44274809160305345,0.03435114503816794,0.05343511450381679,0.022900763358778626,0.33969465648854963,28,116,9,14,6,89,Villa Rosa,COLEGIO SAN MATEO NORTE,26.586102719033235,24.77341389728097,18.731117824773413,14.803625377643506,8.157099697885197,4.833836858006042,2.114803625377644
638,645,0.07142857142857142,0.43609022556390975,0.018796992481203006,0.02631578947368421,0.02631578947368421,0.42105263157894735,19,116,5,7,7,112,Villa Rosa,ESCUELA EP N°34/ES N°35,25.958702064896755,23.893805309734518,18.87905604719764,13.569321533923304,8.849557522123892,5.604719764011799,3.2448377581120944
